yearID,franchid_1,franchid_2,abs_difference,W1,W2,L1,L2
1967,BOS,PIT,11,92,81,70,81
1967,BOS,SFG,1,92,91,70,71
1967,BOS,STL,9,92,101,70,60
1967,BOS,TEX,16,92,76,70,85
1967,ANA,ATL,7,84,77,77,85
1967,ANA,BAL,8,84,76,77,85
1967,ANA,BOS,8,84,92,77,70
1967,ANA,ANA,0,84,84,77,77
1967,ANA,CHW,5,84,89,77,73
1967,ANA,CHC,3,84,87,77,74
1967,ANA,CIN,3,84,87,77,75
1967,ANA,CLE,9,84,75,77,87
1967,ANA,DET,7,84,91,77,71
1967,ANA,HOU,15,84,69,77,93
1967,ANA,OAK,22,84,62,77,99
1967,ANA,LAD,11,84,73,77,89
1967,ANA,MIN,7,84,91,77,71
1967,ANA,NYY,12,84,72,77,90
1967,ANA,NYM,23,84,61,77,101
1967,ANA,PHI,2,84,82,77,80
1967,ANA,PIT,3,84,81,77,81
1967,ANA,SFG,7,84,91,77,71
1967,ANA,STL,17,84,101,77,60
1967,ANA,TEX,8,84,76,77,85
1967,CHW,ATL,12,89,77,73,85
1967,CHW,BAL,13,89,76,73,85
1967,CHW,BOS,3,89,92,73,70
1967,CHW,ANA,5,89,84,73,77
1967,CHW,CHW,0,89,89,73,73
1967,CHW,CHC,2,89,87,73,74
1967,CHW,CIN,2,89,87,73,75
1967,CHW,CLE,14,89,75,73,87
1967,CHW,DET,2,89,91,73,71
1967,CHW,HOU,20,89,69,73,93
1967,CHW,OAK,27,89,62,73,99
1967,CHW,LAD,16,89,73,73,89
1967,CHW,MIN,2,89,91,73,71
1967,CHW,NYY,17,89,72,73,90
1967,CHW,NYM,28,89,61,73,101
1967,CHW,PHI,7,89,82,73,80
1967,CHW,PIT,8,89,81,73,81
1967,CHW,SFG,2,89,91,73,71
1967,CHW,STL,12,89,101,73,60
1967,CHW,TEX,13,89,76,73,85
1967,CHC,ATL,10,87,77,74,85
1967,CHC,BAL,11,87,76,74,85
1967,CHC,BOS,5,87,92,74,70
1967,CHC,ANA,3,87,84,74,77
1967,CHC,CHW,2,87,89,74,73
1967,CHC,CHC,0,87,87,74,74
1967,CHC,CIN,0,87,87,74,75
1967,CHC,CLE,12,87,75,74,87
1967,CHC,DET,4,87,91,74,71
1967,CHC,HOU,18,87,69,74,93
1967,CHC,OAK,25,87,62,74,99
1967,CHC,LAD,14,87,73,74,89
1967,CHC,MIN,4,87,91,74,71
1967,CHC,NYY,15,87,72,74,90
1967,CHC,NYM,26,87,61,74,101
1967,CHC,PHI,5,87,82,74,80
1967,CHC,PIT,6,87,81,74,81
1967,CHC,SFG,4,87,91,74,71
1967,CHC,STL,14,87,101,74,60
1967,CHC,TEX,11,87,76,74,85
1967,CIN,ATL,10,87,77,75,85
1967,CIN,BAL,11,87,76,75,85
1967,CIN,BOS,5,87,92,75,70
1967,CIN,ANA,3,87,84,75,77
1967,CIN,CHW,2,87,89,75,73
1967,CIN,CHC,0,87,87,75,74
1967,CIN,CIN,0,87,87,75,75
1967,CIN,CLE,12,87,75,75,87
1967,CIN,DET,4,87,91,75,71
1967,CIN,HOU,18,87,69,75,93
1967,CIN,OAK,25,87,62,75,99
1967,CIN,LAD,14,87,73,75,89
1967,CIN,MIN,4,87,91,75,71
1967,CIN,NYY,15,87,72,75,90
1967,CIN,NYM,26,87,61,75,101
1967,CIN,PHI,5,87,82,75,80
1967,CIN,PIT,6,87,81,75,81
1967,CIN,SFG,4,87,91,75,71
1967,CIN,STL,14,87,101,75,60
1967,CIN,TEX,11,87,76,75,85
1967,CLE,ATL,2,75,77,87,85
1967,CLE,BAL,1,75,76,87,85
1967,CLE,BOS,17,75,92,87,70
1967,CLE,ANA,9,75,84,87,77
1967,CLE,CHW,14,75,89,87,73
1967,CLE,CHC,12,75,87,87,74
1967,CLE,CIN,12,75,87,87,75
1967,CLE,CLE,0,75,75,87,87
1967,CLE,DET,16,75,91,87,71
1967,CLE,HOU,6,75,69,87,93
1967,CLE,OAK,13,75,62,87,99
1967,CLE,LAD,2,75,73,87,89
1967,CLE,MIN,16,75,91,87,71
1967,CLE,NYY,3,75,72,87,90
1967,CLE,NYM,14,75,61,87,101
1967,CLE,PHI,7,75,82,87,80
1967,CLE,PIT,6,75,81,87,81
1967,CLE,SFG,16,75,91,87,71
1967,CLE,STL,26,75,101,87,60
1967,CLE,TEX,1,75,76,87,85
1967,DET,ATL,14,91,77,71,85
1967,DET,BAL,15,91,76,71,85
1967,DET,BOS,1,91,92,71,70
1967,DET,ANA,7,91,84,71,77
1967,DET,CHW,2,91,89,71,73
1967,DET,CHC,4,91,87,71,74
1967,DET,CIN,4,91,87,71,75
1967,DET,CLE,16,91,75,71,87
1967,DET,DET,0,91,91,71,71
1967,DET,HOU,22,91,69,71,93
1967,DET,OAK,29,91,62,71,99
1967,DET,LAD,18,91,73,71,89
1967,DET,MIN,0,91,91,71,71
1967,DET,NYY,19,91,72,71,90
1967,DET,NYM,30,91,61,71,101
1967,DET,PHI,9,91,82,71,80
1967,DET,PIT,10,91,81,71,81
1967,DET,SFG,0,91,91,71,71
1967,DET,STL,10,91,101,71,60
1967,DET,TEX,15,91,76,71,85
1967,HOU,ATL,8,69,77,93,85
1967,HOU,BAL,7,69,76,93,85
1967,HOU,BOS,23,69,92,93,70
1967,HOU,ANA,15,69,84,93,77
1967,HOU,CHW,20,69,89,93,73
1967,HOU,CHC,18,69,87,93,74
1967,HOU,CIN,18,69,87,93,75
1967,HOU,CLE,6,69,75,93,87
1967,HOU,DET,22,69,91,93,71
1967,HOU,HOU,0,69,69,93,93
1967,HOU,OAK,7,69,62,93,99
1967,HOU,LAD,4,69,73,93,89
1967,HOU,MIN,22,69,91,93,71
1967,HOU,NYY,3,69,72,93,90
1967,HOU,NYM,8,69,61,93,101
1967,HOU,PHI,13,69,82,93,80
1967,HOU,PIT,12,69,81,93,81
1967,HOU,SFG,22,69,91,93,71
1967,HOU,STL,32,69,101,93,60
1967,HOU,TEX,7,69,76,93,85
1967,OAK,ATL,15,62,77,99,85
1967,OAK,BAL,14,62,76,99,85
1967,OAK,BOS,30,62,92,99,70
1967,OAK,ANA,22,62,84,99,77
1967,OAK,CHW,27,62,89,99,73
1967,OAK,CHC,25,62,87,99,74
1967,OAK,CIN,25,62,87,99,75
1967,OAK,CLE,13,62,75,99,87
1967,OAK,DET,29,62,91,99,71
1967,OAK,HOU,7,62,69,99,93
1967,OAK,OAK,0,62,62,99,99
1967,OAK,LAD,11,62,73,99,89
1967,OAK,MIN,29,62,91,99,71
1967,OAK,NYY,10,62,72,99,90
1967,OAK,NYM,1,62,61,99,101
1967,OAK,PHI,20,62,82,99,80
1967,OAK,PIT,19,62,81,99,81
1967,OAK,SFG,29,62,91,99,71
1967,OAK,STL,39,62,101,99,60
1967,OAK,TEX,14,62,76,99,85
1967,LAD,ATL,4,73,77,89,85
1967,LAD,BAL,3,73,76,89,85
1967,LAD,BOS,19,73,92,89,70
1967,LAD,ANA,11,73,84,89,77
1967,LAD,CHW,16,73,89,89,73
1967,LAD,CHC,14,73,87,89,74
1967,LAD,CIN,14,73,87,89,75
1967,LAD,CLE,2,73,75,89,87
1967,LAD,DET,18,73,91,89,71
1967,LAD,HOU,4,73,69,89,93
1967,LAD,OAK,11,73,62,89,99
1967,LAD,LAD,0,73,73,89,89
1967,LAD,MIN,18,73,91,89,71
1967,LAD,NYY,1,73,72,89,90
1967,LAD,NYM,12,73,61,89,101
1967,LAD,PHI,9,73,82,89,80
1967,LAD,PIT,8,73,81,89,81
1967,LAD,SFG,18,73,91,89,71
1967,LAD,STL,28,73,101,89,60
1967,LAD,TEX,3,73,76,89,85
1967,MIN,ATL,14,91,77,71,85
1967,MIN,BAL,15,91,76,71,85
1967,MIN,BOS,1,91,92,71,70
1967,MIN,ANA,7,91,84,71,77
1967,MIN,CHW,2,91,89,71,73
1967,MIN,CHC,4,91,87,71,74
1967,MIN,CIN,4,91,87,71,75
1967,MIN,CLE,16,91,75,71,87
1967,MIN,DET,0,91,91,71,71
1967,MIN,HOU,22,91,69,71,93
1967,MIN,OAK,29,91,62,71,99
1967,MIN,LAD,18,91,73,71,89
1967,MIN,MIN,0,91,91,71,71
1967,MIN,NYY,19,91,72,71,90
1967,MIN,NYM,30,91,61,71,101
1967,MIN,PHI,9,91,82,71,80
1967,MIN,PIT,10,91,81,71,81
1967,MIN,SFG,0,91,91,71,71
1967,MIN,STL,10,91,101,71,60
1967,MIN,TEX,15,91,76,71,85
1967,NYY,ATL,5,72,77,90,85
1967,NYY,BAL,4,72,76,90,85
1967,NYY,BOS,20,72,92,90,70
1967,NYY,ANA,12,72,84,90,77
1967,NYY,CHW,17,72,89,90,73
1967,NYY,CHC,15,72,87,90,74
1967,NYY,CIN,15,72,87,90,75
1967,NYY,CLE,3,72,75,90,87
1967,NYY,DET,19,72,91,90,71
1967,NYY,HOU,3,72,69,90,93
1967,NYY,OAK,10,72,62,90,99
1967,NYY,LAD,1,72,73,90,89
1967,NYY,MIN,19,72,91,90,71
1967,NYY,NYY,0,72,72,90,90
1967,NYY,NYM,11,72,61,90,101
1967,NYY,PHI,10,72,82,90,80
1967,NYY,PIT,9,72,81,90,81
1967,NYY,SFG,19,72,91,90,71
1967,NYY,STL,29,72,101,90,60
1967,NYY,TEX,4,72,76,90,85
1967,NYM,ATL,16,61,77,101,85
1967,NYM,BAL,15,61,76,101,85
1967,NYM,BOS,31,61,92,101,70
1967,NYM,ANA,23,61,84,101,77
1967,NYM,CHW,28,61,89,101,73
1967,NYM,CHC,26,61,87,101,74
1967,NYM,CIN,26,61,87,101,75
1967,NYM,CLE,14,61,75,101,87
1967,NYM,DET,30,61,91,101,71
1967,NYM,HOU,8,61,69,101,93
1967,NYM,OAK,1,61,62,101,99
1967,NYM,LAD,12,61,73,101,89
1967,NYM,MIN,30,61,91,101,71
1967,NYM,NYY,11,61,72,101,90
1967,NYM,NYM,0,61,61,101,101
1967,NYM,PHI,21,61,82,101,80
1967,NYM,PIT,20,61,81,101,81
1967,NYM,SFG,30,61,91,101,71
1967,NYM,STL,40,61,101,101,60
1967,NYM,TEX,15,61,76,101,85
1967,PHI,ATL,5,82,77,80,85
1967,PHI,BAL,6,82,76,80,85
1967,PHI,BOS,10,82,92,80,70
1967,PHI,ANA,2,82,84,80,77
1967,PHI,CHW,7,82,89,80,73
1967,PHI,CHC,5,82,87,80,74
1967,PHI,CIN,5,82,87,80,75
1967,PHI,CLE,7,82,75,80,87
1967,PHI,DET,9,82,91,80,71
1967,PHI,HOU,13,82,69,80,93
1967,PHI,OAK,20,82,62,80,99
1967,PHI,LAD,9,82,73,80,89
1967,PHI,MIN,9,82,91,80,71
1967,PHI,NYY,10,82,72,80,90
1967,PHI,NYM,21,82,61,80,101
1967,PHI,PHI,0,82,82,80,80
1967,PHI,PIT,1,82,81,80,81
1967,PHI,SFG,9,82,91,80,71
1967,PHI,STL,19,82,101,80,60
1967,PHI,TEX,6,82,76,80,85
1967,PIT,ATL,4,81,77,81,85
1967,PIT,BAL,5,81,76,81,85
1967,PIT,BOS,11,81,92,81,70
1967,PIT,ANA,3,81,84,81,77
1967,PIT,CHW,8,81,89,81,73
1967,PIT,CHC,6,81,87,81,74
1967,PIT,CIN,6,81,87,81,75
1967,PIT,CLE,6,81,75,81,87
1967,PIT,DET,10,81,91,81,71
1967,PIT,HOU,12,81,69,81,93
1967,PIT,OAK,19,81,62,81,99
1967,PIT,LAD,8,81,73,81,89
1967,PIT,MIN,10,81,91,81,71
1967,PIT,NYY,9,81,72,81,90
1967,PIT,NYM,20,81,61,81,101
1967,PIT,PHI,1,81,82,81,80
1967,PIT,PIT,0,81,81,81,81
1967,PIT,SFG,10,81,91,81,71
1967,PIT,STL,20,81,101,81,60
1967,PIT,TEX,5,81,76,81,85
1967,SFG,ATL,14,91,77,71,85
1967,SFG,BAL,15,91,76,71,85
1967,SFG,BOS,1,91,92,71,70
1967,SFG,ANA,7,91,84,71,77
1967,SFG,CHW,2,91,89,71,73
1967,SFG,CHC,4,91,87,71,74
1967,SFG,CIN,4,91,87,71,75
1967,SFG,CLE,16,91,75,71,87
1967,SFG,DET,0,91,91,71,71
1967,SFG,HOU,22,91,69,71,93
1967,SFG,OAK,29,91,62,71,99
1967,SFG,LAD,18,91,73,71,89
1967,SFG,MIN,0,91,91,71,71
1967,SFG,NYY,19,91,72,71,90
1967,SFG,NYM,30,91,61,71,101
1967,SFG,PHI,9,91,82,71,80
1967,SFG,PIT,10,91,81,71,81
1967,SFG,SFG,0,91,91,71,71
1967,SFG,STL,10,91,101,71,60
1967,SFG,TEX,15,91,76,71,85
1967,STL,ATL,24,101,77,60,85
1967,STL,BAL,25,101,76,60,85
1967,STL,BOS,9,101,92,60,70
1967,STL,ANA,17,101,84,60,77
1967,STL,CHW,12,101,89,60,73
1967,STL,CHC,14,101,87,60,74
1967,STL,CIN,14,101,87,60,75
1967,STL,CLE,26,101,75,60,87
1967,STL,DET,10,101,91,60,71
1967,STL,HOU,32,101,69,60,93
1967,STL,OAK,39,101,62,60,99
1967,STL,LAD,28,101,73,60,89
1967,STL,MIN,10,101,91,60,71
1967,STL,NYY,29,101,72,60,90
1967,STL,NYM,40,101,61,60,101
1967,STL,PHI,19,101,82,60,80
1967,STL,PIT,20,101,81,60,81
1967,STL,SFG,10,101,91,60,71
1967,STL,STL,0,101,101,60,60
1967,STL,TEX,25,101,76,60,85
1967,TEX,ATL,1,76,77,85,85
1967,TEX,BAL,0,76,76,85,85
1967,TEX,BOS,16,76,92,85,70
1967,TEX,ANA,8,76,84,85,77
1967,TEX,CHW,13,76,89,85,73
1967,TEX,CHC,11,76,87,85,74
1967,TEX,CIN,11,76,87,85,75
1967,TEX,CLE,1,76,75,85,87
1967,TEX,DET,15,76,91,85,71
1967,TEX,HOU,7,76,69,85,93
1967,TEX,OAK,14,76,62,85,99
1967,TEX,LAD,3,76,73,85,89
1967,TEX,MIN,15,76,91,85,71
1967,TEX,NYY,4,76,72,85,90
1967,TEX,NYM,15,76,61,85,101
1967,TEX,PHI,6,76,82,85,80
1967,TEX,PIT,5,76,81,85,81
1967,TEX,SFG,15,76,91,85,71
1967,TEX,STL,25,76,101,85,60
1967,TEX,TEX,0,76,76,85,85
1968,ATL,ATL,0,81,81,81,81
1968,ATL,BAL,10,81,91,81,71
1968,ATL,BOS,5,81,86,81,76
1968,ATL,ANA,14,81,67,81,95
1968,ATL,CHW,14,81,67,81,95
1968,ATL,CHC,3,81,84,81,78
1968,ATL,CIN,2,81,83,81,79
1968,ATL,CLE,5,81,86,81,75
1968,ATL,DET,22,81,103,81,59
1968,ATL,HOU,9,81,72,81,90
1968,ATL,LAD,5,81,76,81,86
1968,ATL,MIN,2,81,79,81,83
1968,ATL,NYY,2,81,83,81,79
1968,ATL,NYM,8,81,73,81,89
1968,ATL,OAK,1,81,82,81,80
1968,ATL,PHI,5,81,76,81,86
1968,ATL,PIT,1,81,80,81,82
1968,ATL,SFG,7,81,88,81,74
1968,ATL,STL,16,81,97,81,65
1968,ATL,TEX,16,81,65,81,96
1968,BAL,ATL,10,91,81,71,81
1968,BAL,BAL,0,91,91,71,71
1968,BAL,BOS,5,91,86,71,76
1968,BAL,ANA,24,91,67,71,95
1968,BAL,CHW,24,91,67,71,95
1968,BAL,CHC,7,91,84,71,78
1968,BAL,CIN,8,91,83,71,79
1968,BAL,CLE,5,91,86,71,75
1968,BAL,DET,12,91,103,71,59
1968,BAL,HOU,19,91,72,71,90
1968,BAL,LAD,15,91,76,71,86
1968,BAL,MIN,12,91,79,71,83
1968,BAL,NYY,8,91,83,71,79
1968,BAL,NYM,18,91,73,71,89
1968,BAL,OAK,9,91,82,71,80
1968,BAL,PHI,15,91,76,71,86
1968,BAL,PIT,11,91,80,71,82
1968,BAL,SFG,3,91,88,71,74
1968,BAL,STL,6,91,97,71,65
1968,BAL,TEX,26,91,65,71,96
1968,BOS,ATL,5,86,81,76,81
1968,BOS,BAL,5,86,91,76,71
1968,BOS,BOS,0,86,86,76,76
1968,BOS,ANA,19,86,67,76,95
1968,BOS,CHW,19,86,67,76,95
1968,BOS,CHC,2,86,84,76,78
1968,BOS,CIN,3,86,83,76,79
1968,BOS,CLE,0,86,86,76,75
1968,BOS,DET,17,86,103,76,59
1968,BOS,HOU,14,86,72,76,90
1968,BOS,LAD,10,86,76,76,86
1968,BOS,MIN,7,86,79,76,83
1968,BOS,NYY,3,86,83,76,79
1968,BOS,NYM,13,86,73,76,89
1968,BOS,OAK,4,86,82,76,80
1968,BOS,PHI,10,86,76,76,86
1968,BOS,PIT,6,86,80,76,82
1968,BOS,SFG,2,86,88,76,74
1968,BOS,STL,11,86,97,76,65
1968,BOS,TEX,21,86,65,76,96
1968,ANA,ATL,14,67,81,95,81
1968,ANA,BAL,24,67,91,95,71
1968,ANA,BOS,19,67,86,95,76
1968,ANA,ANA,0,67,67,95,95
1968,ANA,CHW,0,67,67,95,95
1968,ANA,CHC,17,67,84,95,78
1968,ANA,CIN,16,67,83,95,79
1968,ANA,CLE,19,67,86,95,75
1968,ANA,DET,36,67,103,95,59
1968,ANA,HOU,5,67,72,95,90
1968,ANA,LAD,9,67,76,95,86
1968,ANA,MIN,12,67,79,95,83
1968,ANA,NYY,16,67,83,95,79
1968,ANA,NYM,6,67,73,95,89
1968,ANA,OAK,15,67,82,95,80
1968,ANA,PHI,9,67,76,95,86
1968,ANA,PIT,13,67,80,95,82
1968,ANA,SFG,21,67,88,95,74
1968,ANA,STL,30,67,97,95,65
1968,ANA,TEX,2,67,65,95,96
1968,CHW,ATL,14,67,81,95,81
1968,CHW,BAL,24,67,91,95,71
1968,CHW,BOS,19,67,86,95,76
1968,CHW,ANA,0,67,67,95,95
1968,CHW,CHW,0,67,67,95,95
1968,CHW,CHC,17,67,84,95,78
1968,CHW,CIN,16,67,83,95,79
1968,CHW,CLE,19,67,86,95,75
1968,CHW,DET,36,67,103,95,59
1968,CHW,HOU,5,67,72,95,90
1968,CHW,LAD,9,67,76,95,86
1968,CHW,MIN,12,67,79,95,83
1968,CHW,NYY,16,67,83,95,79
1968,CHW,NYM,6,67,73,95,89
1968,CHW,OAK,15,67,82,95,80
1968,CHW,PHI,9,67,76,95,86
1968,CHW,PIT,13,67,80,95,82
1968,CHW,SFG,21,67,88,95,74
1968,CHW,STL,30,67,97,95,65
1968,CHW,TEX,2,67,65,95,96
1968,CHC,ATL,3,84,81,78,81
1968,CHC,BAL,7,84,91,78,71
1968,CHC,BOS,2,84,86,78,76
1968,CHC,ANA,17,84,67,78,95
1968,CHC,CHW,17,84,67,78,95
1968,CHC,CHC,0,84,84,78,78
1968,CHC,CIN,1,84,83,78,79
1968,CHC,CLE,2,84,86,78,75
1968,CHC,DET,19,84,103,78,59
1968,CHC,HOU,12,84,72,78,90
1968,CHC,LAD,8,84,76,78,86
1968,CHC,MIN,5,84,79,78,83
1968,CHC,NYY,1,84,83,78,79
1968,CHC,NYM,11,84,73,78,89
1968,CHC,OAK,2,84,82,78,80
1968,CHC,PHI,8,84,76,78,86
1968,CHC,PIT,4,84,80,78,82
1968,CHC,SFG,4,84,88,78,74
1968,CHC,STL,13,84,97,78,65
1968,CHC,TEX,19,84,65,78,96
1968,CIN,ATL,2,83,81,79,81
1968,CIN,BAL,8,83,91,79,71
1968,CIN,BOS,3,83,86,79,76
1968,CIN,ANA,16,83,67,79,95
1968,CIN,CHW,16,83,67,79,95
1968,CIN,CHC,1,83,84,79,78
1968,CIN,CIN,0,83,83,79,79
1968,CIN,CLE,3,83,86,79,75
1968,CIN,DET,20,83,103,79,59
1968,CIN,HOU,11,83,72,79,90
1968,CIN,LAD,7,83,76,79,86
1968,CIN,MIN,4,83,79,79,83
1968,CIN,NYY,0,83,83,79,79
1968,CIN,NYM,10,83,73,79,89
1968,CIN,OAK,1,83,82,79,80
1968,CIN,PHI,7,83,76,79,86
1968,CIN,PIT,3,83,80,79,82
1968,CIN,SFG,5,83,88,79,74
1968,CIN,STL,14,83,97,79,65
1968,CIN,TEX,18,83,65,79,96
1968,CLE,ATL,5,86,81,75,81
1968,CLE,BAL,5,86,91,75,71
1968,CLE,BOS,0,86,86,75,76
1968,CLE,ANA,19,86,67,75,95
1968,CLE,CHW,19,86,67,75,95
1968,CLE,CHC,2,86,84,75,78
1968,CLE,CIN,3,86,83,75,79
1968,CLE,CLE,0,86,86,75,75
1968,CLE,DET,17,86,103,75,59
1968,CLE,HOU,14,86,72,75,90
1968,CLE,LAD,10,86,76,75,86
1968,CLE,MIN,7,86,79,75,83
1968,CLE,NYY,3,86,83,75,79
1968,CLE,NYM,13,86,73,75,89
1968,CLE,OAK,4,86,82,75,80
1968,CLE,PHI,10,86,76,75,86
1968,CLE,PIT,6,86,80,75,82
1968,CLE,SFG,2,86,88,75,74
1968,CLE,STL,11,86,97,75,65
1968,CLE,TEX,21,86,65,75,96
1968,DET,ATL,22,103,81,59,81
1968,DET,BAL,12,103,91,59,71
1968,DET,BOS,17,103,86,59,76
1968,DET,ANA,36,103,67,59,95
1968,DET,CHW,36,103,67,59,95
1968,DET,CHC,19,103,84,59,78
1968,DET,CIN,20,103,83,59,79
1968,DET,CLE,17,103,86,59,75
1968,DET,DET,0,103,103,59,59
1968,DET,HOU,31,103,72,59,90
1968,DET,LAD,27,103,76,59,86
1968,DET,MIN,24,103,79,59,83
1968,DET,NYY,20,103,83,59,79
1968,DET,NYM,30,103,73,59,89
1968,DET,OAK,21,103,82,59,80
1968,DET,PHI,27,103,76,59,86
1968,DET,PIT,23,103,80,59,82
1968,DET,SFG,15,103,88,59,74
1968,DET,STL,6,103,97,59,65
1968,DET,TEX,38,103,65,59,96
1968,HOU,ATL,9,72,81,90,81
1968,HOU,BAL,19,72,91,90,71
1968,HOU,BOS,14,72,86,90,76
1968,HOU,ANA,5,72,67,90,95
1968,HOU,CHW,5,72,67,90,95
1968,HOU,CHC,12,72,84,90,78
1968,HOU,CIN,11,72,83,90,79
1968,HOU,CLE,14,72,86,90,75
1968,HOU,DET,31,72,103,90,59
1968,HOU,HOU,0,72,72,90,90
1968,HOU,LAD,4,72,76,90,86
1968,HOU,MIN,7,72,79,90,83
1968,HOU,NYY,11,72,83,90,79
1968,HOU,NYM,1,72,73,90,89
1968,HOU,OAK,10,72,82,90,80
1968,HOU,PHI,4,72,76,90,86
1968,HOU,PIT,8,72,80,90,82
1968,HOU,SFG,16,72,88,90,74
1968,HOU,STL,25,72,97,90,65
1968,HOU,TEX,7,72,65,90,96
1968,LAD,ATL,5,76,81,86,81
1968,LAD,BAL,15,76,91,86,71
1968,LAD,BOS,10,76,86,86,76
1968,LAD,ANA,9,76,67,86,95
1968,LAD,CHW,9,76,67,86,95
1968,LAD,CHC,8,76,84,86,78
1968,LAD,CIN,7,76,83,86,79
1968,LAD,CLE,10,76,86,86,75
1968,LAD,DET,27,76,103,86,59
1968,LAD,HOU,4,76,72,86,90
1968,LAD,LAD,0,76,76,86,86
1968,LAD,MIN,3,76,79,86,83
1968,LAD,NYY,7,76,83,86,79
1968,LAD,NYM,3,76,73,86,89
1968,LAD,OAK,6,76,82,86,80
1968,LAD,PHI,0,76,76,86,86
1968,LAD,PIT,4,76,80,86,82
1968,LAD,SFG,12,76,88,86,74
1968,LAD,STL,21,76,97,86,65
1968,LAD,TEX,11,76,65,86,96
1968,MIN,ATL,2,79,81,83,81
1968,MIN,BAL,12,79,91,83,71
1968,MIN,BOS,7,79,86,83,76
1968,MIN,ANA,12,79,67,83,95
1968,MIN,CHW,12,79,67,83,95
1968,MIN,CHC,5,79,84,83,78
1968,MIN,CIN,4,79,83,83,79
1968,MIN,CLE,7,79,86,83,75
1968,MIN,DET,24,79,103,83,59
1968,MIN,HOU,7,79,72,83,90
1968,MIN,LAD,3,79,76,83,86
1968,MIN,MIN,0,79,79,83,83
1968,MIN,NYY,4,79,83,83,79
1968,MIN,NYM,6,79,73,83,89
1968,MIN,OAK,3,79,82,83,80
1968,MIN,PHI,3,79,76,83,86
1968,MIN,PIT,1,79,80,83,82
1968,MIN,SFG,9,79,88,83,74
1968,MIN,STL,18,79,97,83,65
1968,MIN,TEX,14,79,65,83,96
1968,NYY,ATL,2,83,81,79,81
1968,NYY,BAL,8,83,91,79,71
1968,NYY,BOS,3,83,86,79,76
1968,NYY,ANA,16,83,67,79,95
1968,NYY,CHW,16,83,67,79,95
1968,NYY,CHC,1,83,84,79,78
1968,NYY,CIN,0,83,83,79,79
1968,NYY,CLE,3,83,86,79,75
1968,NYY,DET,20,83,103,79,59
1968,NYY,HOU,11,83,72,79,90
1968,NYY,LAD,7,83,76,79,86
1968,NYY,MIN,4,83,79,79,83
1968,NYY,NYY,0,83,83,79,79
1968,NYY,NYM,10,83,73,79,89
1968,NYY,OAK,1,83,82,79,80
1968,NYY,PHI,7,83,76,79,86
1968,NYY,PIT,3,83,80,79,82
1968,NYY,SFG,5,83,88,79,74
1968,NYY,STL,14,83,97,79,65
1968,NYY,TEX,18,83,65,79,96
1968,NYM,ATL,8,73,81,89,81
1968,NYM,BAL,18,73,91,89,71
1968,NYM,BOS,13,73,86,89,76
1968,NYM,ANA,6,73,67,89,95
1968,NYM,CHW,6,73,67,89,95
1968,NYM,CHC,11,73,84,89,78
1968,NYM,CIN,10,73,83,89,79
1968,NYM,CLE,13,73,86,89,75
1968,NYM,DET,30,73,103,89,59
1968,NYM,HOU,1,73,72,89,90
1968,NYM,LAD,3,73,76,89,86
1968,NYM,MIN,6,73,79,89,83
1968,NYM,NYY,10,73,83,89,79
1968,NYM,NYM,0,73,73,89,89
1968,NYM,OAK,9,73,82,89,80
1968,NYM,PHI,3,73,76,89,86
1968,NYM,PIT,7,73,80,89,82
1968,NYM,SFG,15,73,88,89,74
1968,NYM,STL,24,73,97,89,65
1968,NYM,TEX,8,73,65,89,96
1968,OAK,ATL,1,82,81,80,81
1968,OAK,BAL,9,82,91,80,71
1968,OAK,BOS,4,82,86,80,76
1968,OAK,ANA,15,82,67,80,95
1968,OAK,CHW,15,82,67,80,95
1968,OAK,CHC,2,82,84,80,78
1968,OAK,CIN,1,82,83,80,79
1968,OAK,CLE,4,82,86,80,75
1968,OAK,DET,21,82,103,80,59
1968,OAK,HOU,10,82,72,80,90
1968,OAK,LAD,6,82,76,80,86
1968,OAK,MIN,3,82,79,80,83
1968,OAK,NYY,1,82,83,80,79
1968,OAK,NYM,9,82,73,80,89
1968,OAK,OAK,0,82,82,80,80
1968,OAK,PHI,6,82,76,80,86
1968,OAK,PIT,2,82,80,80,82
1968,OAK,SFG,6,82,88,80,74
1968,OAK,STL,15,82,97,80,65
1968,OAK,TEX,17,82,65,80,96
1968,PHI,ATL,5,76,81,86,81
1968,PHI,BAL,15,76,91,86,71
1968,PHI,BOS,10,76,86,86,76
1968,PHI,ANA,9,76,67,86,95
1968,PHI,CHW,9,76,67,86,95
1968,PHI,CHC,8,76,84,86,78
1968,PHI,CIN,7,76,83,86,79
1968,PHI,CLE,10,76,86,86,75
1968,PHI,DET,27,76,103,86,59
1968,PHI,HOU,4,76,72,86,90
1968,PHI,LAD,0,76,76,86,86
1968,PHI,MIN,3,76,79,86,83
1968,PHI,NYY,7,76,83,86,79
1968,PHI,NYM,3,76,73,86,89
1968,PHI,OAK,6,76,82,86,80
1968,PHI,PHI,0,76,76,86,86
1968,PHI,PIT,4,76,80,86,82
1968,PHI,SFG,12,76,88,86,74
1968,PHI,STL,21,76,97,86,65
1968,PHI,TEX,11,76,65,86,96
1968,PIT,ATL,1,80,81,82,81
1968,PIT,BAL,11,80,91,82,71
1968,PIT,BOS,6,80,86,82,76
1968,PIT,ANA,13,80,67,82,95
1968,PIT,CHW,13,80,67,82,95
1968,PIT,CHC,4,80,84,82,78
1968,PIT,CIN,3,80,83,82,79
